Property Type,District,Mukim,Scheme Name/Area,Road Name,"Month, Year of Transaction Date",Tenure,Land/Parcel Area,Unit,Main Floor Area,Unit        ,Unit Level,Transaction Price  ,Unnamed: 13,address,latitude,longitude
SOHO/SOFO/SOVO,Petaling,Bukit Raja,TREFOIL (SOFO),   ,April 2025,Freehold,73.00,sq.m,-,-,24,"RM400,000.00",,TREFOIL (SOFO) Bukit Raja Petaling Malaysia,3.0907,101.4833
SOHO/SOFO/SOVO,Petaling,Bukit Raja,TREFOIL (SOFO),   ,July 2025,Freehold,45.00,sq.m,-,-,17,"RM330,000.00",,TREFOIL (SOFO) Bukit Raja Petaling Malaysia,3.0907,101.4833
SOHO/SOFO/SOVO,Petaling,Bukit Raja,TREFOIL (SOFO),   ,October 2025,Freehold,45.00,sq.m,-,-,22,"RM230,000.00",,TREFOIL (SOFO) Bukit Raja Petaling Malaysia,3.0907,101.4833
SOHO/SOFO/SOVO,Petaling,Bukit Raja,TREFOIL (SOFO),   ,November 2025,Freehold,45.00,sq.m,-,-,26,"RM230,000.00",,TREFOIL (SOFO) Bukit Raja Petaling Malaysia,3.0907,101.4833
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,January 2022,Freehold,42.00,sq.m,-,-,16,"RM299,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,January 2022,Freehold,42.00,sq.m,-,-,24,"RM359,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,June 2022,Freehold,42.00,sq.m,-,-,12,"RM230,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,July 2022,Freehold,42.00,sq.m,-,-,12,"RM230,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,March 2023,Freehold,42.00,sq.m,-,-,11,"RM230,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,July 2023,Freehold,42.00,sq.m,-,-,12,"RM230,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,December 2023,Freehold,42.00,sq.m,-,-,18,"RM410,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,May 2024,Freehold,42.00,sq.m,-,-,13A,"RM300,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,July 2024,Freehold,42.00,sq.m,-,-,12,"RM230,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,July 2024,Freehold,42.00,sq.m,-,-,13,"RM300,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,July 2024,Freehold,42.00,sq.m,-,-,16,"RM300,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,July 2024,Freehold,42.00,sq.m,-,-,19,"RM300,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,July 2024,Freehold,42.00,sq.m,-,-,24,"RM300,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,August 2024,Freehold,42.00,sq.m,-,-,11,"RM230,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,August 2024,Freehold,42.00,sq.m,-,-,15,"RM424,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,September 2024,Freehold,51.00,sq.m,-,-,21,"RM412,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,ARMANI SOHO,   ,October 2024,Freehold,42.00,sq.m,-,-,20,"RM310,000.00",,ARMANI SOHO Damansara Petaling Malaysia,3.1422,101.6256
SOHO/SOFO/SOVO,Petaling,Damansara,AVENUE CREST-SEK 22 SHAH ALAM,   ,April 2022,Freehold,55.00,sq.m,-,-,22,"RM400,000.00",,AVENUE CREST-SEK 22 SHAH ALAM Damansara Petaling Malaysia,3.0717,101.5167
SOHO/SOFO/SOVO,Petaling,Damansara,AVENUE CREST-SEK 22 SHAH ALAM,   ,July 2022,Freehold,49.00,sq.m,-,-,19,"RM210,000.00",,AVENUE CREST-SEK 22 SHAH ALAM Damansara Petaling Malaysia,3.0717,101.5167
SOHO/SOFO/SOVO,Petaling,Damansara,AVENUE CREST-SEK 22 SHAH ALAM,   ,July 2022,Freehold,62.00,sq.m,-,-,19,"RM234,000.00",,AVENUE CREST-SEK 22 SHAH ALAM Damansara Petaling Malaysia,3.0717,101.5167
SOHO/SOFO/SOVO,Petaling,Damansara,AVENUE CREST-SEK 22 SHAH ALAM,   ,August 2022,Freehold,55.00,sq.m,-,-,22,"RM834,000.00",,AVENUE CREST-SEK 22 SHAH ALAM Damansara Petaling Malaysia,3.0717,101.5167
SOHO/SOFO/SOVO,Petaling,Damansara,AVENUE CREST-SEK 22 SHAH ALAM,   ,March 2023,Freehold,55.00,sq.m,-,-,14,"RM260,000.00",,AVENUE CREST-SEK 22 SHAH ALAM Damansara Petaling Malaysia,3.0717,101.5167
SOHO/SOFO/SOVO,Petaling,Damansara,AVENUE CREST-SEK 22 SHAH ALAM,   ,July 2023,Freehold,50.00,sq.m,-,-,22,"RM368,000.00",,AVENUE CREST-SEK 22 SHAH ALAM Damansara Petaling Malaysia,3.0717,101.5167
SOHO/SOFO/SOVO,Petaling,Damansara,AVENUE CREST-SEK 22 SHAH ALAM,   ,February 2024,Freehold,55.00,sq.m,-,-,22,"RM138,000.00",,AVENUE CREST-SEK 22 SHAH ALAM Damansara Petaling Malaysia,3.0717,101.5167
SOHO/SOFO/SOVO,Petaling,Damansara,AVENUE CREST-SEK 22 SHAH ALAM,   ,March 2024,Freehold,55.00,sq.m,-,-,10,"RM300,000.00",,AVENUE CREST-SEK 22 SHAH ALAM Damansara Petaling Malaysia,3.0717,101.5167
SOHO/SOFO/SOVO,Petaling,Damansara,AVENUE CREST-SEK 22 SHAH ALAM,   ,June 2024,Freehold,49.00,sq.m,-,-,17,"RM370,000.00",,AVENUE CREST-SEK 22 SHAH ALAM Damansara Petaling Malaysia,3.0717,101.5167
SOHO/SOFO/SOVO,Petaling,Damansara,AVENUE CREST-SEK 22 SHAH ALAM,   ,January 2025,Freehold,48.00,sq.m,-,-,13,"RM300,000.00",,AVENUE CREST-SEK 22 SHAH ALAM Damansara Petaling Malaysia,3.0717,101.5167
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,December 2021,Freehold,41.72,sq.m,-,-,9,"RM360,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,February 2022,Freehold,41.72,sq.m,-,-,16,"RM400,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,May 2022,Freehold,69.67,sq.m,-,-,15,"RM740,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,June 2022,Freehold,69.67,sq.m,-,-,18,"RM530,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,August 2022,Freehold,69.67,sq.m,-,-,11,"RM505,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,September 2022,Freehold,41.72,sq.m,-,-,8,"RM380,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,September 2022,Freehold,81.80,sq.m,-,-,17,"RM680,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,April 2023,Freehold,81.75,sq.m,-,-,9,"RM680,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,May 2023,Freehold,69.67,sq.m,-,-,8,"RM839,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,June 2023,Freehold,69.67,sq.m,-,-,10,"RM480,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,July 2023,Freehold,41.71,sq.m,-,-,17,"RM355,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,August 2023,Freehold,69.67,sq.m,-,-,8,"RM540,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,September 2023,Freehold,41.71,sq.m,-,-,8,"RM330,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,September 2023,Freehold,69.67,sq.m,-,-,8,"RM620,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,January 2024,Freehold,41.71,sq.m,-,-,7,"RM395,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,January 2024,Freehold,82.49,sq.m,-,-,11,"RM598,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,February 2024,Freehold,41.71,sq.m,-,-,12,"RM330,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,August 2024,Freehold,69.76,sq.m,-,-,11,"RM520,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,September 2024,Freehold,69.67,sq.m,-,-,16,"RM570,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,September 2024,Freehold,69.76,sq.m,-,-,9,"RM560,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,H20 @ ARA DAMANSARA,   ,November 2024,Freehold,69.67,sq.m,-,-,18,"RM600,000.00",,H20 @ ARA DAMANSARA Damansara Petaling Malaysia,3.129,101.548
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA GENO,   ,February 2021,Leasehold,49.00,sq.m,-,-,17,"RM280,000.00",,MENARA GENO Damansara Petaling Malaysia,3.1396,101.6167
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA GENO,   ,July 2021,Leasehold,49.00,sq.m,-,-,10,"RM170,000.00",,MENARA GENO Damansara Petaling Malaysia,3.1396,101.6167
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA GENO,   ,December 2021,Leasehold,42.00,sq.m,-,-,16,"RM270,000.00",,MENARA GENO Damansara Petaling Malaysia,3.1396,101.6167
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA GENO,   ,December 2021,Leasehold,49.00,sq.m,-,-,6,"RM280,000.00",,MENARA GENO Damansara Petaling Malaysia,3.1396,101.6167
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA GENO,   ,July 2022,Leasehold,49.00,sq.m,-,-,6,"RM199,000.00",,MENARA GENO Damansara Petaling Malaysia,3.1396,101.6167
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA GENO,   ,August 2022,Leasehold,49.00,sq.m,-,-,28,"RM208,000.00",,MENARA GENO Damansara Petaling Malaysia,3.1396,101.6167
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA GENO,   ,December 2022,Leasehold,49.00,sq.m,-,-,25,"RM238,000.00",,MENARA GENO Damansara Petaling Malaysia,3.1396,101.6167
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA GENO,   ,May 2023,Leasehold,42.00,sq.m,-,-,10,"RM146,000.00",,MENARA GENO Damansara Petaling Malaysia,3.1396,101.6167
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA GENO,   ,February 2024,Leasehold,49.00,sq.m,-,-,20,"RM350,000.00",,MENARA GENO Damansara Petaling Malaysia,3.1396,101.6167
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA SURIA(V12 SOVO),   ,February 2021,Leasehold,49.00,sq.m,-,-,21,"RM340,000.00",,MENARA SURIA(V12 SOVO) Damansara Petaling Malaysia,3.1235,101.6147
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA SURIA(V12 SOVO),   ,May 2022,Leasehold,59.00,sq.m,-,-,5,"RM288,000.00",,MENARA SURIA(V12 SOVO) Damansara Petaling Malaysia,3.1235,101.6147
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA SURIA(V12 SOVO),   ,June 2022,Leasehold,48.00,sq.m,-,-,6,"RM198,000.00",,MENARA SURIA(V12 SOVO) Damansara Petaling Malaysia,3.1235,101.6147
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA SURIA(V12 SOVO),   ,June 2022,Leasehold,59.00,sq.m,-,-,6,"RM400,000.00",,MENARA SURIA(V12 SOVO) Damansara Petaling Malaysia,3.1235,101.6147
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA SURIA(V12 SOVO),   ,June 2022,Leasehold,59.00,sq.m,-,-,7,"RM400,000.00",,MENARA SURIA(V12 SOVO) Damansara Petaling Malaysia,3.1235,101.6147
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA SURIA(V12 SOVO),   ,May 2023,Leasehold,48.00,sq.m,-,-,13,"RM235,000.00",,MENARA SURIA(V12 SOVO) Damansara Petaling Malaysia,3.1235,101.6147
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA SURIA(V12 SOVO),   ,October 2023,Leasehold,48.00,sq.m,-,-,12,"RM250,000.00",,MENARA SURIA(V12 SOVO) Damansara Petaling Malaysia,3.1235,101.6147
SOHO/SOFO/SOVO,Petaling,Damansara,MENARA SURIA(V12 SOVO),   ,July 2025,Leasehold,48.00,sq.m,-,-,7,"RM220,000.00",,MENARA SURIA(V12 SOVO) Damansara Petaling Malaysia,3.1235,101.6147
SOHO/SOFO/SOVO,Petaling,Damansara,SURIA JELUTONG,   ,December 2023,Freehold,41.00,sq.m,-,-,4,"RM289,000.00",,SURIA JELUTONG Damansara Petaling Malaysia,3.123,101.641
SOHO/SOFO/SOVO,Petaling,Damansara,UTROPOLIS SERVICE APARTMENT,   ,February 2024,Freehold,42.00,sq.m,-,-,9,"RM362,000.00",,UTROPOLIS SERVICE APARTMENT Damansara Petaling Malaysia,3.1237,101.6108
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,COVA SQUARE (SOHO)-KOTA D'SARA,   ,June 2022,Leasehold,76.00,sq.m,-,-,3,"RM385,000.00",,COVA SQUARE (SOHO)-KOTA D'SARA Pekan Baru Sg Buluh Petaling Malaysia,3.215,101.566
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,COVA SQUARE (SOHO)-KOTA D'SARA,   ,October 2022,Leasehold,68.84,sq.m,-,-,3,"RM288,000.00",,COVA SQUARE (SOHO)-KOTA D'SARA Pekan Baru Sg Buluh Petaling Malaysia,3.215,101.566
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,COVA SQUARE (SOHO)-KOTA D'SARA,   ,October 2022,Leasehold,69.00,sq.m,-,-,3,"RM300,000.00",,COVA SQUARE (SOHO)-KOTA D'SARA Pekan Baru Sg Buluh Petaling Malaysia,3.215,101.566
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,COVA SQUARE (SOHO)-KOTA D'SARA,   ,November 2022,Leasehold,69.00,sq.m,-,-,3,"RM300,000.00",,COVA SQUARE (SOHO)-KOTA D'SARA Pekan Baru Sg Buluh Petaling Malaysia,3.215,101.566
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,COVA SQUARE (SOHO)-KOTA D'SARA,   ,March 2024,Leasehold,69.00,sq.m,-,-,2,"RM250,000.00",,COVA SQUARE (SOHO)-KOTA D'SARA Pekan Baru Sg Buluh Petaling Malaysia,3.215,101.566
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,COVA SQUARE (SOHO)-KOTA D'SARA,   ,April 2024,Leasehold,69.00,sq.m,-,-,2,"RM250,000.00",,COVA SQUARE (SOHO)-KOTA D'SARA Pekan Baru Sg Buluh Petaling Malaysia,3.215,101.566
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,COVA SQUARE (SOHO)-KOTA D'SARA,   ,April 2024,Leasehold,69.00,sq.m,-,-,2,"RM260,000.00",,COVA SQUARE (SOHO)-KOTA D'SARA Pekan Baru Sg Buluh Petaling Malaysia,3.215,101.566
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,COVA SQUARE (SOHO)-KOTA D'SARA,   ,April 2024,Leasehold,69.00,sq.m,-,-,3,"RM230,000.00",,COVA SQUARE (SOHO)-KOTA D'SARA Pekan Baru Sg Buluh Petaling Malaysia,3.215,101.566
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,COVA SQUARE (SOHO)-KOTA D'SARA,   ,April 2024,Leasehold,69.00,sq.m,-,-,3,"RM248,000.00",,COVA SQUARE (SOHO)-KOTA D'SARA Pekan Baru Sg Buluh Petaling Malaysia,3.215,101.566
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,COVA SQUARE (SOHO)-KOTA D'SARA,   ,May 2024,Leasehold,69.00,sq.m,-,-,3,"RM247,000.00",,COVA SQUARE (SOHO)-KOTA D'SARA Pekan Baru Sg Buluh Petaling Malaysia,3.215,101.566
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,COVA SQUARE (SOHO)-KOTA D'SARA,   ,September 2024,Leasehold,69.00,sq.m,-,-,4,"RM273,000.00",,COVA SQUARE (SOHO)-KOTA D'SARA Pekan Baru Sg Buluh Petaling Malaysia,3.215,101.566
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,DATARAN PRESTIJ (SOVO)-U19,   ,February 2021,Leasehold,195.00,sq.m,-,-,24,"RM1,533,000.00",,DATARAN PRESTIJ (SOVO)-U19 Pekan Baru Sg Buluh Petaling Malaysia,3.2056,101.6024
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,DATARAN PRESTIJ (SOVO)-U19,   ,October 2021,Leasehold,90.00,sq.m,-,-,34,"RM728,000.00",,DATARAN PRESTIJ (SOVO)-U19 Pekan Baru Sg Buluh Petaling Malaysia,3.2056,101.6024
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,DATARAN PRESTIJ (SOVO)-U19,   ,July 2022,Leasehold,91.00,sq.m,-,-,20,"RM580,000.00",,DATARAN PRESTIJ (SOVO)-U19 Pekan Baru Sg Buluh Petaling Malaysia,3.2056,101.6024
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,DATARAN PRESTIJ (SOVO)-U19,   ,May 2023,Leasehold,51.00,sq.m,-,-,16,"RM403,000.00",,DATARAN PRESTIJ (SOVO)-U19 Pekan Baru Sg Buluh Petaling Malaysia,3.2056,101.6024
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,DATARAN PRESTIJ (SOVO)-U19,   ,May 2023,Leasehold,67.00,sq.m,-,-,21,"RM538,000.00",,DATARAN PRESTIJ (SOVO)-U19 Pekan Baru Sg Buluh Petaling Malaysia,3.2056,101.6024
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,DATARAN SUNWAY,   ,October 2023,Leasehold,81.00,sq.m,-,-,21,"RM650,000.00",,DATARAN SUNWAY Pekan Baru Sg Buluh Petaling Malaysia,3.2146,101.5836
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,DATARAN SUNWAY,   ,November 2023,Leasehold,87.00,sq.m,-,-,5,"RM680,000.00",,DATARAN SUNWAY Pekan Baru Sg Buluh Petaling Malaysia,3.2146,101.5836
SOHO/SOFO/SOVO,Petaling,Pekan Baru Sg Buluh,SUNWAY NEXIS - PJU 5,   ,September 2023,Leasehold,87.00,sq.m,-,-,18,"RM660,000.00",,SUNWAY NEXIS - PJU 5 Pekan Baru Sg Buluh Petaling Malaysia,3.1913,101.5839
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,September 2021,Freehold,45.00,sq.m,-,-,16,"RM430,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,October 2021,Freehold,45.00,sq.m,-,-,11,"RM580,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,December 2021,Freehold,65.00,sq.m,-,-,16,"RM638,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,January 2022,Freehold,45.00,sq.m,-,-,11,"RM380,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,March 2022,Freehold,45.00,sq.m,-,-,1,"RM395,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,March 2022,Freehold,45.00,sq.m,-,-,G,"RM398,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,April 2022,Freehold,65.00,sq.m,-,-,3,"RM650,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,May 2022,Freehold,45.00,sq.m,-,-,3,"RM405,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,June 2022,Freehold,45.00,sq.m,-,-,7,"RM370,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,August 2022,Freehold,45.00,sq.m,-,-,7,"RM385,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,August 2022,Freehold,45.00,sq.m,-,-,7,"RM388,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,October 2022,Freehold,45.00,sq.m,-,-,15,"RM370,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,November 2022,Freehold,45.00,sq.m,-,-,13,"RM385,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,December 2022,Freehold,45.00,sq.m,-,-,9,"RM350,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,January 2023,Freehold,45.00,sq.m,-,-,5,"RM370,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,February 2023,Freehold,45.00,sq.m,-,-,8,"RM420,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,March 2023,Freehold,45.00,sq.m,-,-,12B,"RM360,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
SOHO/SOFO/SOVO,Petaling,Pekan Country Heights,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA,   ,June 2023,Freehold,45.00,sq.m,-,-,7,"RM345,000.00",,SUBANG SOHO (ONE SOHO)-SS16 S.JAYA Pekan Country Heights Petaling Malaysia,3.075,101.568
